t_sec,security,action,trader,price,qty
2217,1,Bid,T-032,50,5000
2219,1,Ask,T-021,25000,25000
2220,1,ClearBid,T-030,0,0
2220,1,ClearBid,T-030,0,0
2220,1,Bid,T-011,3200,5
2220,1,Ask,T-020,25000,10000
2220,1,ClearAsk,T-030,0,0
2221,1,Ask,T-020,25000,10000
2221,1,Ask,T-020,25000,10000
2221,1,Bid,T-016,4000.01,1000
2221,1,Ask,T-020,25000,10000
2222,1,Ask,T-020,25000,10000
2223,1,Ask,T-020,25000,10000
2223,1,Ask,T-020,25000,10000
2224,1,Ask,T-020,25000,10000
2224,1,Bid,T-034,5000,10000
2224,1,Ask,T-020,25000,10000
2227,1,ClearAsk,T-005,0,0
2230,1,Ask,T-022,24500,101
2231,1,Ask,T-009,23000,10
2233,1,Ask,T-001,24997.5,1960
2234,1,Ask,T-030,2500,30
2236,1,ClearBid,T-011,0,0
2237,1,Bid,T-019,7000,10
2237,1,Bid,T-036,5500,20
2239,1,Ask,T-005,24999,25000
2240,1,ClearBid,T-019,0,0
2241,1,Ask,T-008,21000,15000
2241,1,Bid,T-019,7000,10
2243,1,ClearBid,T-001,0,0
2243,1,ClearBid,T-019,0,0
2243,1,ClearAsk,T-001,0,0
2243,1,Ask,T-029,10000,100
2244,1,Ask,T-001,24997.5,1960
2244,1,Bid,T-019,7000,10
2244,1,ClearBid,T-003,0,0
2245,1,ClearBid,T-019,0,0
2245,1,ClearAsk,T-003,0,0
2246,1,Bid,T-019,7000,10
2246,1,ClearBid,T-003,0,0
2247,1,ClearBid,T-034,0,0
2247,1,ClearAsk,T-003,0,0
2247,1,Ask,T-021,24999,25000
2248,1,Ask,T-035,8000,12
2248,1,ClearBid,T-030,0,0
2249,1,Ask,T-021,24999,25000
2249,1,Ask,T-021,24999,25000
2250,1,Ask,T-021,24999,25000
2250,1,Ask,T-021,24999,25000
2250,1,Ask,T-021,24999,25000
2251,1,Ask,T-021,24999,25000
2252,1,ClearBid,T-031,0,0
2253,1,ClearAsk,T-031,0,0
2253,1,Ask,T-030,25000,20
2254,1,Bid,T-011,2000,20
2258,1,Ask,T-021,24999,25000
2258,1,Ask,T-021,24999,25000
2258,1,Ask,T-021,24999,25000
2259,1,Bid,T-019,8000,10
2260,1,Ask,T-001,24997,1960
2261,1,Ask,T-020,25000,10000
2262,1,Ask,T-021,24997,25000
2262,1,Bid,T-013,10000,10000
2262,1,Ask,T-021,24997,25000
2262,1,Ask,T-021,24997,25000
2262,1,Ask,T-030,25000,20
2265,1,ClearAsk,T-001,0,0
2265,1,ClearBid,T-001,0,0
2266,1,Ask,T-001,24997,1960
2268,1,Bid,T-009,4001,10
2270,1,Ask,T-034,24000,30
2271,1,Bid,T-031,9000,431
2273,1,Bid,T-025,10000,10
2277,1,ClearBid,T-002,0,0
2277,1,Ask,T-020,24000,1000
2277,1,Ask,T-021,24997,10000
2278,1,Ask,T-021,24997,10000
2278,1,Ask,T-021,24997,10000
2286,1,Bid,T-035,12000,2
2287,1,Ask,T-005,24998,25000
2294,1,ClearBid,T-011,0,0
2295,1,Bid,T-030,13000,20
2298,1,ClearAsk,T-011,0,0
2298,1,ClearBid,T-011,0,0
2300,1,Bid,T-031,12000,431
2302,1,Bid,T-030,13000,20
2307,1,Bid,T-030,13000,20
2307,1,ClearAsk,T-020,0,0
2308,1,ClearAsk,T-020,0,0
2309,1,ClearAsk,T-020,0,0
2309,1,ClearAsk,T-020,0,0
2309,1,ClearAsk,T-020,0,0
2310,1,ClearAsk,T-020,0,0
2310,1,ClearAsk,T-020,0,0
2310,1,ClearAsk,T-020,0,0
2310,1,ClearAsk,T-020,0,0
2310,1,ClearAsk,T-020,0,0
2310,1,ClearAsk,T-020,0,0
2312,1,Bid,T-030,14000,20
2312,1,Ask,T-021,24997,1000
2312,1,ClearAsk,T-008,0,0
2313,1,ClearBid,T-008,0,0
2314,1,Ask,T-001,24990,1960
2314,1,Ask,T-020,24000,1000
2314,1,Bid,T-034,13500,10000
2315,1,Bid,T-030,14000,20
2315,1,Bid,T-030,14000,20
2316,1,Ask,T-020,24000,1000
2317,1,Ask,T-020,24000,1000
2320,1,Bid,T-019,10000,10
2321,1,Ask,T-030,25000,20
2322,1,Bid,T-034,15000,10000
2324,1,Ask,T-030,25000,20
2327,1,Ask,T-030,25000,20
2328,1,Ask,T-030,25000,20
2328,1,Ask,T-030,25000,20
2328,1,Ask,T-030,25000,20
2328,1,Ask,T-030,25000,20
2329,1,Ask,T-030,25000,20
2329,1,Ask,T-030,25000,20
2330,1,ClearBid,T-019,0,0
2349,1,Ask,T-021,24997,1000
2350,1,Ask,T-021,24997,1000
2352,1,Ask,T-005,24500,25000
2353,1,Bid,T-019,14500,10
2353,1,ClearBid,T-009,0,0
2354,1,Bid,T-016,15001,10000
2360,1,Bid,T-013,10000,10000
2360,1,ClearBid,T-034,0,0
2362,1,Bid,T-013,10000,10000
2363,1,Bid,T-035,16,1
2363,1,Bid,T-035,16000,1
2364,1,Bid,T-034,15002,10000
2366,1,Bid,T-031,20000,431
2367,1,Ask,T-020,25000,10000
2369,1,ClearBid,T-031,0,0
2370,1,Bid,T-013,10001,10000
2371,1,Bid,T-001,1,100
2371,1,ClearAsk,T-020,0,0
2371,1,ClearAsk,T-020,0,0
2371,1,ClearAsk,T-020,0,0
2371,1,ClearAsk,T-020,0,0
2372,1,ClearAsk,T-020,0,0
2372,1,Ask,T-030,25000,20
2372,1,ClearAsk,T-020,0,0
2372,1,ClearAsk,T-020,0,0
2373,1,Ask,T-030,25000,20
2379,1,Ask,T-005,24700,25000
2380,1,Bid,T-034,18000,10000
2382,1,Ask,T-001,24899,1960
2384,1,ClearBid,T-013,0,0
2385,1,ClearAsk,T-013,0,0
2385,1,Ask,T-030,24998,20
2388,1,Ask,T-020,24999,10000
2390,1,Ask,T-030,24998,20
2390,1,Ask,T-030,24998,20
2390,1,Ask,T-030,24998,20
2390,1,ClearBid,T-019,0,0
2390,1,Ask,T-030,24998,20
2390,1,Ask,T-030,24998,20
2391,1,Ask,T-030,24998,20
2397,1,Ask,T-030,24700,20
2397,1,Bid,T-034,20000,10000
2398,1,Bid,T-013,10001,17987
2401,1,Ask,T-030,24700,20
2401,1,Ask,T-030,24700,20
2405,1,Bid,T-013,5001,1000
2406,1,Ask,T-030,24500,20
2409,1,Ask,T-030,24500,26
2409,1,Ask,T-030,24500,26
2409,1,Ask,T-030,24500,26
2409,1,Ask,T-030,24500,26
2410,1,Ask,T-030,24500,26
2410,1,Ask,T-030,24500,26
2410,1,ClearAsk,T-001,0,0
2410,1,ClearBid,T-001,0,0
2413,1,Ask,T-001,24900,1960
2416,1,Bid,T-019,24100,100
2418,1,Bid,T-031,24500,431
2422,1,Ask,T-005,24499,25000
2422,1,ClearBid,T-010,0,0
2423,1,ClearAsk,T-010,0,0
2425,1,Ask,T-030,24400,26
2429,1,ClearBid,T-029,0,0
2429,1,ClearAsk,T-029,0,0
2430,1,Ask,T-019,24500,100
2430,1,ClearAsk,T-029,0,0
2430,1,ClearBid,T-029,0,0
2444,1,ClearAsk,T-019,0,0
2446,1,Ask,T-019,24300,100
2449,1,ClearBid,T-034,0,0
2453,1,Bid,T-034,22000,10000
2457,1,Bid,T-038,100,6
2462,1,Ask,T-005,23000,1000
2464,1,Bid,T-009,14001,20
2470,1,Bid,T-019,22100,500
2470,1,ClearBid,T-034,0,0
2470,1,ClearAsk,T-034,0,0
2474,1,ClearBid,T-019,0,0
2477,1,Ask,T-005,23000,1000
2482,1,Bid,T-019,20000,500
2487,1,Ask,T-021,24996,1000
2491,1,Bid,T-034,21000,10000
2495,1,Ask,T-021,24000,1000
2495,1,ClearBid,T-019,0,0
2498,1,Bid,T-029,22000,5
2499,1,Ask,T-005,24000,1000
2503,1,Bid,T-019,24000,500
2505,1,ClearBid,T-029,0,0
2506,1,ClearAsk,T-029,0,0
2509,1,Ask,T-019,24200,500
2521,1,Bid,T-029,22000,5
2526,1,ClearBid,T-029,0,0
2526,1,ClearAsk,T-029,0,0
2526,1,ClearAsk,T-029,0,0
2529,1,Ask,T-019,24100,500
2530,1,Bid,T-029,22000,5
2530,1,ClearAsk,T-019,0,0
2532,1,ClearAsk,T-019,0,0
2532,1,ClearAsk,T-019,0,0
2532,1,ClearAsk,T-019,0,0
2532,1,Bid,T-019,24100,500
2537,1,ClearBid,T-009,0,0
2543,1,ClearBid,T-019,0,0
2543,1,ClearAsk,T-019,0,0
2544,1,Ask,T-005,22000,5000
2549,1,Bid,T-009,16001,100
2552,1,Ask,T-029,23000,5
2555,1,ClearBid,T-011,0,0
2555,1,Ask,T-019,24100,1000
2556,1,ClearAsk,T-011,0,0
2556,1,Ask,T-005,22000,5000
2562,1,ClearBid,T-034,0,0
2562,1,ClearAsk,T-019,0,0
2563,1,ClearAsk,T-019,0,0
2563,1,ClearAsk,T-019,0,0
2563,1,ClearAsk,T-019,0,0
2563,1,ClearAsk,T-019,0,0
2563,1,ClearAsk,T-019,0,0
2563,1,Bid,T-029,22000,5
2568,1,Ask,T-019,24100,500
2568,1,Ask,T-029,22000,5
2576,1,ClearAsk,T-019,0,0
2576,1,ClearBid,T-001,0,0
2577,1,ClearAsk,T-001,0,0
2578,1,Ask,T-019,24000,500
2580,1,ClearBid,T-036,0,0
2582,1,Ask,T-005,23000,5000
2582,1,Ask,T-001,24898,1960
2583,1,Bid,T-034,2000,10000
2583,1,ClearAsk,T-036,0,0
2584,1,Ask,T-021,23500,2000
2591,1,ClearBid,T-034,0,0
2591,1,ClearBid,T-034,0,0
2592,1,ClearAsk,T-034,0,0
2592,1,Bid,T-029,16050,5
2595,1,Bid,T-034,20000,10000
2596,1,Ask,T-019,24000,1000
2599,1,Ask,T-019,24000,1000
2601,1,Bid,T-030,15000,26
2604,1,Ask,T-019,24000,1000
2605,1,ClearAsk,T-019,0,0
2605,1,ClearAsk,T-019,0,0
2606,1,ClearBid,T-034,0,0
2606,1,ClearAsk,T-019,0,0
2606,1,ClearAsk,T-019,0,0
2606,1,ClearAsk,T-019,0,0
2606,1,ClearAsk,T-019,0,0
2606,1,ClearAsk,T-019,0,0
2606,1,ClearAsk,T-019,0,0
2606,1,ClearAsk,T-019,0,0
2606,1,ClearAsk,T-019,0,0
2606,1,ClearBid,T-034,0,0
2607,1,ClearAsk,T-019,0,0
2607,1,ClearAsk,T-019,0,0
2607,1,ClearAsk,T-019,0,0
2607,1,ClearAsk,T-019,0,0
2607,1,ClearAsk,T-019,0,0
2609,1,Ask,T-019,24000,1000
2612,1,Bid,T-030,20000,26
2617,1,ClearBid,T-029,0,0
2617,1,ClearAsk,T-029,0,0
2624,1,Ask,T-005,20000,26
2625,1,Bid,T-030,20000,26
2629,1,Ask,T-005,20000,26
2631,1,ClearAsk,T-019,0,0
2640,1,Ask,T-030,25000,26
2640,1,Ask,T-019,22000,1000
2642,1,Bid,T-035,16002,1
2642,1,ClearBid,T-034,0,0
2643,1,ClearAsk,T-034,0,0
2644,1,Ask,T-005,21000,5000
2646,1,Bid,T-025,20000,100
2647,1,Ask,T-030,25000,49
2649,1,Ask,T-030,25000,49
2650,1,Ask,T-005,20000,100
2654,1,Ask,T-025,23000,100
2655,1,ClearBid,T-019,0,0
2656,1,ClearAsk,T-019,0,0
2656,1,Bid,T-016,17001,10000
2656,1,ClearBid,T-019,0,0
2657,1,ClearAsk,T-019,0,0
2658,1,Ask,T-030,24000,49
2665,1,Bid,T-038,100,6
2666,1,Ask,T-019,22000,1000
2667,1,Bid,T-016,16005,10000
2668,1,Bid,T-016,16005,10000
2671,1,Ask,T-030,24000,49
2671,1,Bid,T-029,18000,5
2671,1,Ask,T-030,24000,49
2671,1,Ask,T-030,24000,49
2671,1,Ask,T-030,24000,49
2672,1,Ask,T-030,24000,49
2676,1,Ask,T-030,24000,20
2678,1,Bid,T-021,19000,2000
2680,1,Ask,T-030,24000,20
2681,1,Ask,T-030,24000,20
2683,1,Ask,T-019,21000,1000
2684,1,Ask,T-025,22000,100
2684,1,ClearBid,T-016,0,0
2687,1,ClearAsk,T-019,0,0
2688,1,ClearAsk,T-019,0,0
2689,1,Bid,T-024,5,1000
2695,1,Ask,T-019,20000,1000
2696,1,Ask,T-030,20999,20
2697,1,Bid,T-016,18000,10000
2697,1,Bid,T-016,18000,10000
2700,1,Bid,T-016,17000,10000
2701,1,Ask,T-005,19000,2000
2703,1,Bid,T-038,100,6
2708,1,Bid,T-016,15000,10000
2710,1,ClearBid,T-029,0,0
2710,1,ClearAsk,T-029,0,0
2711,1,ClearAsk,T-029,0,0
2712,1,ClearBid,T-029,0,0
2717,1,Ask,T-030,20999,20
2727,1,Bid,T-008,1,15000
2730,1,ClearBid,T-029,0,0
2731,1,ClearBid,T-008,0,0
2732,1,Bid,T-008,1,15000
2733,1,Ask,T-030,20799,20
2738,1,Ask,T-005,19000,10000
2743,1,Ask,T-025,20500,100
2744,1,Ask,T-030,20799,5
2752,1,Ask,T-005,19000,10000
2753,1,ClearBid,T-016,0,0
2754,1,Ask,T-030,20100,5
2755,1,ClearAsk,T-019,0,0
2756,1,Bid,T-016,17000,10000
2759,1,Ask,T-030,20100,5
2760,1,Ask,T-030,20100,5
2762,1,Ask,T-019,21000,1000
2765,1,Ask,T-030,25000,5
2766,1,Ask,T-030,25000,5
2766,1,Ask,T-030,25000,5
2766,1,Ask,T-030,25000,5
2766,1,ClearBid,T-016,0,0
2771,1,Ask,T-030,20000,5
2771,1,ClearAsk,T-019,0,0
2771,1,ClearAsk,T-019,0,0
2771,1,ClearAsk,T-019,0,0
2777,1,Ask,T-019,19000,1000
2779,1,Ask,T-001,16999,960
2791,1,Ask,T-030,24000,5
2796,1,ClearBid,T-001,0,0
2797,1,ClearAsk,T-001,0,0
2798,1,Ask,T-021,19999,2000
2800,1,Ask,T-005,18000,20000
2803,1,Bid,T-016,16500,10000
2803,1,ClearAsk,T-019,0,0
2804,1,ClearAsk,T-019,0,0
2804,1,ClearAsk,T-019,0,0
2810,1,Ask,T-001,25000,1000
2810,1,Bid,T-029,10,500
2812,1,Ask,T-019,17000,1000
2812,1,Bid,T-011,1,0
2813,1,ClearBid,T-034,0,0
2813,1,ClearAsk,T-034,0,0
2817,1,Bid,T-011,1,10000
2818,1,Bid,T-026,1,1000
2818,1,Bid,T-011,1,10000
2818,1,Bid,T-011,1,10000
2818,1,Bid,T-011,1,10000
2818,1,Bid,T-011,1,10000
2818,1,Bid,T-011,1,10000
2819,1,Bid,T-011,1,10000
2819,1,Bid,T-011,1,10000
2819,1,Bid,T-011,1,10000
2819,1,Bid,T-026,1,1000
2819,1,Bid,T-011,1,10000
2819,1,Bid,T-026,1,1000
2819,1,Bid,T-026,1,1000
2819,1,Bid,T-011,1,10000
2821,1,ClearAsk,T-019,0,0
2824,1,Ask,T-019,16500,1000
2832,1,Bid,T-032,1,25000
2839,1,Ask,T-030,23000,5
2842,1,Bid,T-026,3,1000
2843,1,Bid,T-026,3,1000
2843,1,Bid,T-026,3,1000
2843,1,Bid,T-026,3,1000
2852,1,ClearAsk,T-005,0,0
2852,1,Ask,T-005,18000,2417
2853,1,ClearBid,T-026,0,0
2854,1,Bid,T-026,3,1000
2856,1,Ask,T-030,20900,5
2891,1,Ask,T-030,20500,5
2891,1,Ask,T-001,25000,1000
2892,1,Ask,T-021,19999,2000
2894,1,ClearBid,T-037,0,0
2895,1,Ask,T-001,21000,1000
2895,1,ClearAsk,T-037,0,0
2895,1,Ask,T-021,19999,2000
2896,1,Ask,T-021,19999,2000
2897,1,Ask,T-021,19999,2000
2900,1,Ask,T-030,20500,5
2902,1,Bid,T-038,100,5
2908,1,ClearBid,T-009,0,0
2928,1,Bid,T-011,1,10000
2928,1,Bid,T-011,1,10000
2928,1,Bid,T-011,1,10000
2929,1,Bid,T-011,1,10000
2929,1,Bid,T-011,1,10000
2929,1,Bid,T-011,1,10000
2929,1,Bid,T-011,1,10000
2929,1,Bid,T-011,1,10000
2929,1,Bid,T-011,1,10000
2929,1,Bid,T-011,1,10000
2929,1,Bid,T-011,1,10000
2930,1,Bid,T-011,1,10000
2930,1,Bid,T-011,1,10000
2930,1,Bid,T-011,1,10000
2930,1,Bid,T-011,1,10000
2930,1,Bid,T-011,1,10000
2930,1,Bid,T-030,17000,4
2930,1,Bid,T-011,1,10000
2931,1,Bid,T-011,1,10000
2931,1,Bid,T-011,1,10000
2931,1,Bid,T-011,1,10000
2931,1,Bid,T-011,1,10000
2931,1,Bid,T-011,1,10000
2931,1,Bid,T-011,1,10000
2932,1,Bid,T-011,1,10000
2932,1,Bid,T-011,1,10000
2933,1,Bid,T-026,5,1000
2937,1,Bid,T-009,1000,100
2944,1,Bid,T-005,100,25000
2949,1,Bid,T-030,18000,4
2950,1,ClearAsk,T-005,0,0
2950,1,ClearBid,T-005,0,0
2951,1,Bid,T-005,100,25000
2953,1,Ask,T-001,21000,1000
2957,1,ClearBid,T-036,0,0
2958,1,ClearAsk,T-036,0,0
2958,1,Ask,T-001,20899,1000
2961,1,ClearAsk,T-001,0,0
2962,1,ClearBid,T-001,0,0
2972,1,Bid,T-001,20000,1000
2973,1,ClearBid,T-001,0,0
2974,1,ClearAsk,T-001,0,0
2975,1,Bid,T-026,5,10000
2982,1,Ask,T-021,21500,25000
2982,1,Ask,T-021,21500,25000
2982,1,Ask,T-021,21500,25000
2982,1,Ask,T-021,21500,25000
2983,1,Ask,T-021,21500,25000
2983,1,Ask,T-021,21500,25000
2992,1,ClearBid,T-009,0,0
2992,1,Bid,T-013,16501,10000
2994,1,ClearAsk,T-030,0,0
2995,1,ClearBid,T-030,0,0
2995,1,ClearBid,T-009,0,0
2996,1,ClearBid,T-005,0,0
2998,1,ClearAsk,T-011,0,0
2999,1,ClearBid,T-011,0,0
